date,T2M,RH2M,PRECTOTCORR,division
2008-08-04,27.82,89.38,7.24,Barisal
2008-08-05,27.48,91.0,14.62,Barisal
2008-08-06,27.52,92.86,10.12,Barisal
2008-08-07,27.44,91.57,3.79,Barisal
2008-08-08,28.34,89.59,4.75,Barisal
2008-08-09,27.76,90.97,3.18,Barisal
2008-08-10,27.72,90.92,10.42,Barisal
2008-08-11,27.76,91.39,31.32,Barisal
2008-08-12,27.62,92.02,35.56,Barisal
2008-08-13,27.77,91.75,15.98,Barisal
2008-08-14,27.77,92.18,12.87,Barisal
2008-08-15,27.26,93.64,15.68,Barisal
2008-08-16,27.19,93.28,16.64,Barisal
2008-08-17,27.49,91.03,20.94,Barisal
2008-08-18,27.77,91.21,31.06,Barisal
2008-08-19,27.68,92.13,36.91,Barisal
2008-08-20,27.4,91.83,1.39,Barisal
2008-08-21,27.57,88.09,1.03,Barisal
2008-08-22,27.56,88.06,0.19,Barisal
2008-08-23,27.88,88.58,1.24,Barisal
2008-08-24,27.7,89.21,5.45,Barisal
2008-08-25,27.94,87.39,6.9,Barisal
2008-08-26,27.85,86.7,0.67,Barisal
2008-08-27,28.23,87.8,4.74,Barisal
2008-08-28,28.07,91.2,51.62,Barisal
2008-08-29,27.81,91.68,30.02,Barisal
2008-08-30,27.39,90.44,10.89,Barisal
2008-08-31,27.69,88.52,0.18,Barisal
2008-09-01,27.91,88.81,1.1,Barisal
2008-09-02,27.45,90.89,3.13,Barisal
2008-09-03,27.19,90.5,8.82,Barisal
2008-09-04,27.36,89.47,8.7,Barisal
2008-09-05,27.11,91.35,1.94,Barisal
2008-09-06,27.45,88.98,1.16,Barisal
2008-09-07,27.04,88.46,2.24,Barisal
2008-09-08,26.86,91.74,4.16,Barisal
2008-09-09,27.59,89.25,1.56,Barisal
2008-09-10,27.6,89.62,1.62,Barisal
2008-09-11,28.0,87.94,7.23,Barisal
2008-09-12,28.1,86.51,5.32,Barisal
2008-09-13,27.89,85.54,7.78,Barisal
2008-09-14,27.09,91.87,7.56,Barisal
2008-09-15,27.37,92.25,7.43,Barisal
2008-09-16,27.54,92.18,11.42,Barisal
2008-09-17,27.53,92.17,5.42,Barisal
2008-09-18,27.72,91.71,3.51,Barisal
2008-09-19,27.56,89.83,3.16,Barisal
2008-09-20,28.08,87.2,4.99,Barisal
2008-09-21,27.48,88.21,4.37,Barisal
2008-09-22,26.86,88.94,8.81,Barisal
2008-09-23,27.35,88.4,8.51,Barisal
2008-09-24,27.42,89.26,5.15,Barisal
2008-09-25,27.74,89.42,4.57,Barisal
2008-09-26,27.26,92.78,8.39,Barisal
2008-09-27,26.42,93.94,9.88,Barisal
2008-09-28,27.24,87.12,2.61,Barisal
2008-09-29,27.14,87.3,0.45,Barisal
2008-09-30,27.79,80.28,0.0,Barisal
2008-10-01,28.02,85.66,3.44,Barisal
2008-10-02,26.86,91.58,26.27,Barisal
2008-10-03,27.21,83.35,6.85,Barisal
2008-10-04,27.28,85.8,0.53,Barisal
2008-10-05,26.87,88.37,7.77,Barisal
2008-10-06,26.6,90.22,21.34,Barisal
2008-10-07,26.45,88.23,7.92,Barisal
2008-10-08,26.78,84.91,5.16,Barisal
2008-10-09,27.38,85.63,4.06,Barisal
2008-10-10,27.9,79.16,0.76,Barisal
2008-10-11,28.06,76.86,0.0,Barisal
2008-10-12,27.31,82.91,0.0,Barisal
2008-10-13,27.41,81.15,0.0,Barisal
2008-10-14,27.6,80.9,0.0,Barisal
2008-10-15,27.62,82.01,0.0,Barisal
2008-10-16,27.29,83.93,0.0,Barisal
2008-10-17,26.7,83.83,0.0,Barisal
2008-10-18,26.77,82.3,0.0,Barisal
2008-10-19,26.87,80.2,0.0,Barisal
2008-10-20,27.21,78.6,0.0,Barisal
2008-10-21,26.84,82.84,0.21,Barisal
2008-10-22,26.66,85.21,1.1,Barisal
2008-10-23,26.61,82.95,0.78,Barisal
2008-10-24,26.49,84.01,9.73,Barisal
2008-10-25,25.64,91.82,23.59,Barisal
2008-10-26,26.14,91.85,93.76,Barisal
2008-10-27,25.5,86.55,29.18,Barisal
2008-10-28,23.71,80.96,0.01,Barisal
2008-10-29,23.55,78.99,0.0,Barisal
2008-10-30,24.07,77.75,0.0,Barisal
2008-10-31,24.11,83.72,0.0,Barisal
2008-11-01,24.34,84.97,0.0,Barisal
2008-11-02,25.12,77.55,0.0,Barisal
2008-11-03,25.46,72.2,0.0,Barisal
2008-11-04,24.82,76.57,0.56,Barisal
2008-11-05,25.36,75.82,3.64,Barisal
2008-11-06,24.53,82.42,0.36,Barisal
2008-11-07,24.67,83.75,0.0,Barisal
2008-11-08,23.72,83.52,0.0,Barisal
2008-11-09,23.2,83.99,0.0,Barisal
2008-11-10,23.19,81.83,0.0,Barisal
2008-11-11,23.42,78.54,0.0,Barisal
2008-11-12,23.37,75.83,0.0,Barisal
2008-11-13,22.89,72.79,0.0,Barisal
2008-11-14,23.04,79.32,0.0,Barisal
2008-11-15,22.96,80.98,0.0,Barisal
2008-11-16,23.02,83.37,0.0,Barisal
2008-11-17,21.84,87.7,0.0,Barisal
2008-11-18,21.71,85.64,0.0,Barisal
2008-11-19,21.74,83.58,0.0,Barisal
2008-11-20,21.74,82.09,0.0,Barisal
2008-11-21,23.06,79.31,0.0,Barisal
2008-11-22,22.38,85.6,0.0,Barisal
2008-11-23,20.72,82.62,0.0,Barisal
2008-11-24,20.0,84.18,0.0,Barisal
2008-11-25,20.89,80.61,0.0,Barisal
2008-11-26,21.16,77.54,0.0,Barisal
2008-11-27,21.2,76.64,0.0,Barisal
2008-11-28,21.55,74.2,0.0,Barisal
2008-11-29,21.52,76.42,0.0,Barisal
2008-11-30,21.85,77.31,0.0,Barisal
2008-12-01,22.36,79.9,0.0,Barisal
2008-12-02,22.19,79.03,0.0,Barisal
2008-12-03,22.51,75.59,0.0,Barisal
2008-12-04,21.78,77.81,0.0,Barisal
2008-12-05,21.92,82.12,0.0,Barisal
2008-12-06,22.19,76.96,0.0,Barisal
2008-12-07,22.58,73.68,0.0,Barisal
2008-12-08,22.36,80.08,0.0,Barisal
2008-12-09,22.5,80.63,0.0,Barisal
2008-12-10,22.83,76.74,0.0,Barisal
2008-12-11,22.62,77.09,0.0,Barisal
2008-12-12,22.19,82.59,0.0,Barisal
2008-12-13,21.48,80.74,0.0,Barisal
2008-12-14,20.51,80.22,0.0,Barisal
2008-12-15,19.72,82.56,0.0,Barisal
2008-12-16,19.29,80.43,0.0,Barisal
2008-12-17,19.07,79.9,0.0,Barisal
2008-12-18,19.31,80.27,0.0,Barisal
2008-12-19,19.81,78.32,0.0,Barisal
2008-12-20,20.46,75.76,0.0,Barisal
2008-12-21,20.14,77.63,0.0,Barisal
2008-12-22,19.96,80.97,0.0,Barisal
2008-12-23,19.62,82.55,0.0,Barisal
2008-12-24,19.1,83.34,0.0,Barisal
2008-12-25,19.14,80.3,0.0,Barisal
2008-12-26,18.95,76.74,0.0,Barisal
2008-12-27,18.1,74.43,0.0,Barisal
2008-12-28,18.9,74.14,0.0,Barisal
2008-12-29,18.89,79.34,0.0,Barisal
2008-12-30,18.67,77.25,0.0,Barisal
2008-12-31,18.54,73.89,47.39,Barisal
2009-01-01,18.42,73.83,0.0,Barisal
2009-01-02,17.75,74.91,0.0,Barisal
2009-01-03,16.76,75.61,0.0,Barisal
2009-01-04,17.04,78.67,0.0,Barisal
2009-01-05,18.68,73.33,0.0,Barisal
2009-01-06,20.29,68.03,0.0,Barisal
2009-01-07,19.57,73.71,0.0,Barisal
2009-01-08,20.02,74.47,0.0,Barisal
2009-01-09,20.38,77.93,0.0,Barisal
2009-01-10,19.56,78.24,0.0,Barisal
2009-01-11,19.76,77.27,0.0,Barisal
2009-01-12,19.39,79.06,0.0,Barisal
2009-01-13,18.75,75.41,0.0,Barisal
2009-01-14,18.49,73.33,0.0,Barisal
2009-01-15,19.54,69.67,0.0,Barisal
2009-01-16,19.93,68.64,0.0,Barisal
2009-01-17,20.5,65.89,0.0,Barisal
2009-01-18,20.86,67.09,0.0,Barisal
2009-01-19,21.07,67.57,0.0,Barisal
2009-01-20,20.37,68.54,0.0,Barisal
2009-01-21,19.96,69.63,0.0,Barisal
2009-01-22,18.87,69.44,0.0,Barisal
2009-01-23,19.36,73.43,0.0,Barisal
2009-01-24,20.1,75.76,0.0,Barisal
2009-01-25,20.92,80.92,0.0,Barisal
2009-01-26,21.49,86.87,0.0,Barisal
2009-01-27,21.98,87.23,0.0,Barisal
2009-01-28,22.53,81.08,0.0,Barisal
2009-01-29,20.97,73.27,0.0,Barisal
2009-01-30,20.03,63.79,0.0,Barisal
2009-01-31,20.14,67.71,0.0,Barisal
2009-02-01,20.0,66.92,13.22,Barisal
2009-02-02,19.09,64.2,0.0,Barisal
2009-02-03,19.64,62.62,0.0,Barisal
2009-02-04,20.13,63.69,0.0,Barisal
2009-02-05,20.4,64.25,0.0,Barisal
2009-02-06,21.25,63.19,0.0,Barisal
2009-02-07,21.92,57.43,0.0,Barisal
2009-02-08,21.5,59.43,0.0,Barisal
2009-02-09,20.53,67.04,43.87,Barisal
2009-02-10,21.56,62.08,0.0,Barisal
2009-02-11,22.61,58.4,0.0,Barisal
2009-02-12,22.02,79.84,0.31,Barisal
2009-02-13,22.63,74.78,0.0,Barisal
2009-02-14,21.18,65.0,0.0,Barisal
2009-02-15,21.65,65.49,0.0,Barisal
2009-02-16,21.3,62.06,0.0,Barisal
2009-02-17,21.5,60.21,0.0,Barisal
2009-02-18,22.01,56.85,0.0,Barisal
2009-02-19,22.38,54.34,0.0,Barisal
2009-02-20,22.63,53.76,0.0,Barisal
2009-02-21,22.86,50.82,0.0,Barisal
2009-02-22,22.52,64.42,0.0,Barisal
2009-02-23,23.28,70.9,0.0,Barisal
2009-02-24,24.37,75.92,0.0,Barisal
2009-02-25,25.59,82.18,0.0,Barisal
2009-02-26,25.86,78.37,0.0,Barisal
2009-02-27,25.64,71.44,0.0,Barisal
2009-02-28,25.37,65.53,0.06,Barisal
2009-03-01,24.76,52.77,0.0,Barisal
2009-03-02,24.33,47.26,0.0,Barisal
2009-03-03,25.31,69.44,0.0,Barisal
2009-03-04,25.46,69.26,0.08,Barisal
2009-03-05,26.16,71.22,0.0,Barisal
2009-03-06,27.01,76.48,0.0,Barisal
2009-03-07,26.99,72.32,0.0,Barisal
2009-03-08,26.94,67.98,0.0,Barisal
2009-03-09,27.67,64.47,0.0,Barisal
2009-03-10,28.13,59.97,0.0,Barisal
2009-03-11,28.07,52.65,0.11,Barisal
2009-03-12,27.86,44.05,0.18,Barisal
2009-03-13,26.29,40.97,0.0,Barisal
2009-03-14,26.35,39.31,0.0,Barisal
2009-03-15,26.74,40.37,0.0,Barisal
2009-03-16,26.15,44.39,0.0,Barisal
2009-03-17,27.27,47.07,0.0,Barisal
2009-03-18,27.11,64.24,0.0,Barisal
2009-03-19,27.92,63.27,0.0,Barisal
2009-03-20,28.26,63.86,0.0,Barisal
2009-03-21,28.62,54.93,0.0,Barisal
2009-03-22,28.4,61.2,0.37,Barisal
2009-03-23,29.13,57.39,0.02,Barisal
2009-03-24,29.23,52.39,0.0,Barisal
2009-03-25,28.85,55.73,0.0,Barisal
2009-03-26,29.36,58.17,0.0,Barisal
2009-03-27,27.99,67.46,5.83,Barisal
2009-03-28,27.55,71.12,2.73,Barisal
2009-03-29,28.51,67.37,1.54,Barisal
2009-03-30,27.77,74.4,4.04,Barisal
2009-03-31,27.89,75.87,10.43,Barisal
2009-04-01,27.27,79.73,24.64,Barisal
2009-04-02,28.4,71.68,0.18,Barisal
2009-04-03,28.3,72.56,0.24,Barisal
2009-04-04,28.99,72.79,0.19,Barisal
2009-04-05,29.27,71.67,0.0,Barisal
2009-04-06,29.15,72.45,0.85,Barisal
2009-04-07,29.45,70.9,1.13,Barisal
2009-04-08,29.99,67.01,0.0,Barisal
2009-04-09,30.23,59.25,2.52,Barisal
2009-04-10,30.39,55.93,0.0,Barisal
2009-04-11,30.67,61.7,0.0,Barisal
2009-04-12,30.51,61.62,0.0,Barisal
2009-04-13,30.35,60.23,0.0,Barisal
2009-04-14,30.8,58.82,0.0,Barisal
2009-04-15,30.21,68.89,0.01,Barisal
2009-04-16,28.82,79.51,7.02,Barisal
2009-04-17,27.88,85.83,28.79,Barisal
2009-04-18,29.71,78.56,8.21,Barisal
2009-04-19,30.34,76.73,0.0,Barisal
2009-04-20,29.83,76.89,0.0,Barisal
2009-04-21,30.18,74.36,0.01,Barisal
2009-04-22,30.26,77.89,0.0,Barisal
2009-04-23,29.91,80.0,0.0,Barisal
2009-04-24,30.64,68.08,0.0,Barisal
2009-04-25,30.23,65.98,0.0,Barisal
2009-04-26,30.9,66.07,0.0,Barisal
2009-04-27,30.99,65.62,0.0,Barisal
2009-04-28,29.99,72.74,0.0,Barisal
2009-04-29,29.86,72.08,0.0,Barisal
2009-04-30,30.11,68.83,0.08,Barisal
2009-05-01,30.08,70.2,0.78,Barisal
2009-05-02,28.5,78.16,12.99,Barisal
2009-05-03,28.25,81.09,25.23,Barisal
2009-05-04,28.68,78.15,4.25,Barisal
2009-05-05,29.16,78.03,0.05,Barisal
2009-05-06,29.37,79.44,0.88,Barisal
2009-05-07,29.99,74.59,0.61,Barisal
2009-05-08,30.57,72.48,0.0,Barisal
2009-05-09,30.29,74.66,0.0,Barisal
2009-05-10,30.18,77.35,0.95,Barisal
2009-05-11,29.54,77.9,7.96,Barisal
2009-05-12,29.54,70.71,4.0,Barisal
2009-05-13,29.34,74.27,2.81,Barisal
2009-05-14,28.75,81.95,6.64,Barisal
2009-05-15,28.99,78.48,2.31,Barisal
2009-05-16,29.49,77.27,5.24,Barisal
2009-05-17,29.63,74.35,5.33,Barisal
2009-05-18,29.06,83.66,21.39,Barisal
2009-05-19,28.78,83.46,16.02,Barisal
2009-05-20,29.88,76.89,0.04,Barisal
2009-05-21,30.56,72.95,0.0,Barisal
2009-05-22,30.58,73.13,0.54,Barisal
2009-05-23,30.07,75.27,2.09,Barisal
2009-05-24,28.17,86.37,18.8,Barisal
2009-05-25,28.51,85.94,46.12,Barisal
2009-05-26,29.14,86.2,35.44,Barisal
2009-05-27,28.92,86.3,20.88,Barisal
2009-05-28,28.81,83.16,0.05,Barisal
2009-05-29,29.4,82.19,1.9,Barisal
2009-05-30,28.57,82.41,2.62,Barisal
2009-05-31,28.39,85.02,6.13,Barisal
2009-06-01,28.21,88.35,11.99,Barisal
2009-06-02,29.11,84.82,5.45,Barisal
2009-06-03,29.97,80.94,7.69,Barisal
2009-06-04,28.75,87.78,5.57,Barisal
2009-06-05,27.95,85.37,3.68,Barisal
2009-06-06,27.88,87.57,30.66,Barisal
2009-06-07,28.31,87.63,17.03,Barisal
2009-06-08,29.25,87.41,19.04,Barisal
2009-06-09,29.09,87.2,10.81,Barisal
2009-06-10,28.67,85.61,5.31,Barisal
2009-06-11,28.81,84.5,16.84,Barisal
2009-06-12,28.83,85.97,3.2,Barisal
2009-06-13,28.43,89.73,5.21,Barisal
2009-06-14,28.53,89.41,1.82,Barisal
2009-06-15,29.11,88.79,0.39,Barisal
2009-06-16,29.4,88.83,0.21,Barisal
2009-06-17,29.7,84.15,0.33,Barisal
2009-06-18,28.81,88.57,0.24,Barisal
2009-06-19,28.88,88.09,0.22,Barisal
2009-06-20,29.15,84.74,0.64,Barisal
2009-06-21,29.47,82.47,0.24,Barisal
2009-06-22,29.57,86.57,0.0,Barisal
2009-06-23,29.75,85.68,0.43,Barisal
2009-06-24,29.53,84.62,1.32,Barisal
2009-06-25,29.26,84.61,1.72,Barisal
2009-06-26,29.09,84.11,0.1,Barisal
2009-06-27,29.61,84.86,11.82,Barisal
2009-06-28,29.38,86.55,26.31,Barisal
2009-06-29,29.16,88.08,21.4,Barisal
2009-06-30,29.28,87.92,41.48,Barisal
2009-07-01,28.87,89.71,89.07,Barisal
2009-07-02,28.43,91.17,70.6,Barisal
2009-07-03,28.05,90.07,49.45,Barisal
2009-07-04,28.1,87.28,11.53,Barisal
2009-07-05,28.38,88.44,9.86,Barisal
2009-07-06,28.21,91.75,26.98,Barisal
2009-07-07,28.13,90.3,29.91,Barisal
2009-07-08,28.14,90.18,10.86,Barisal
2009-07-09,28.12,89.31,11.68,Barisal
2009-07-10,27.86,89.36,11.57,Barisal
2009-07-11,28.08,89.26,9.08,Barisal
2009-07-12,28.31,89.67,2.87,Barisal
2009-07-13,28.63,88.94,1.16,Barisal
2009-07-14,28.51,89.18,2.91,Barisal
2009-07-15,28.57,89.36,28.66,Barisal
2009-07-16,28.48,88.72,34.32,Barisal
2009-07-17,28.32,88.76,5.37,Barisal
2009-07-18,28.25,90.29,0.52,Barisal
2009-07-19,28.1,90.57,0.78,Barisal
2009-07-20,28.32,89.38,0.78,Barisal
2009-07-21,27.78,91.28,10.79,Barisal
2009-07-22,28.04,90.72,29.1,Barisal
2009-07-23,28.33,89.64,4.98,Barisal
2009-07-24,29.24,86.7,2.35,Barisal
2009-07-25,28.84,89.9,2.31,Barisal
2009-07-26,29.32,86.21,4.95,Barisal
2009-07-27,28.55,89.98,51.96,Barisal
2009-07-28,28.27,91.41,69.25,Barisal
2009-07-29,28.26,92.21,78.95,Barisal
2009-07-30,28.24,92.41,42.74,Barisal
2009-07-31,28.69,91.03,50.32,Barisal
2009-08-01,28.88,87.59,3.5,Barisal
2009-08-02,29.72,86.79,1.63,Barisal
2009-08-03,29.64,88.34,2.48,Barisal
2009-08-04,29.54,89.23,19.88,Barisal
2009-08-05,29.27,92.62,22.55,Barisal
2009-08-06,28.61,91.48,29.5,Barisal
2009-08-07,28.37,92.93,23.7,Barisal
2009-08-08,29.46,86.88,17.67,Barisal
2009-08-09,29.23,90.11,9.38,Barisal
2009-08-10,28.86,90.75,5.83,Barisal
2009-08-11,28.52,90.15,0.14,Barisal
2009-08-12,28.34,90.0,2.74,Barisal
2009-08-13,28.21,90.54,14.99,Barisal
2009-08-14,28.14,90.71,13.54,Barisal
2009-08-15,27.66,92.98,37.2,Barisal
2009-08-16,27.81,91.03,25.75,Barisal
2009-08-17,27.51,88.59,4.64,Barisal
2009-08-18,27.9,88.99,26.92,Barisal
2009-08-19,27.46,91.69,16.32,Barisal
2009-08-20,27.22,92.02,42.22,Barisal
2009-08-21,26.57,92.94,16.12,Barisal
2009-08-22,27.04,90.5,18.68,Barisal
2009-08-23,27.36,87.92,4.15,Barisal
2009-08-24,26.91,91.6,25.38,Barisal
2009-08-25,26.89,91.48,10.88,Barisal
2009-08-26,27.4,90.8,33.22,Barisal
2009-08-27,27.11,92.92,27.46,Barisal
2009-08-28,27.7,91.86,2.83,Barisal
2009-08-29,28.16,87.44,1.36,Barisal
2009-08-30,28.4,85.98,28.61,Barisal
2009-08-31,28.22,86.67,55.57,Barisal
2009-09-01,27.37,90.51,0.01,Barisal
2009-09-02,27.88,90.05,7.53,Barisal
2009-09-03,27.36,93.05,11.71,Barisal
2009-09-04,27.91,94.65,5.71,Barisal
2009-09-05,27.88,93.43,16.85,Barisal
2009-09-06,27.65,93.79,11.06,Barisal
2009-09-07,27.46,93.11,9.42,Barisal
2009-09-08,26.89,93.83,23.55,Barisal
2009-09-09,27.05,91.55,6.89,Barisal
2009-09-10,27.01,88.11,8.51,Barisal
2009-09-11,28.1,85.5,3.01,Barisal
2009-09-12,28.63,86.56,0.59,Barisal
2009-09-13,28.78,87.04,3.48,Barisal
2009-09-14,28.35,89.18,18.91,Barisal
2009-09-15,28.81,81.63,18.74,Barisal
2009-09-16,28.17,86.91,3.95,Barisal
2009-09-17,28.27,87.71,5.24,Barisal
2009-09-18,28.07,89.84,3.29,Barisal
2009-09-19,28.0,86.79,8.31,Barisal
2009-09-20,27.26,89.36,6.54,Barisal
2009-09-21,27.18,90.27,7.85,Barisal
2009-09-22,26.76,89.67,5.52,Barisal
2009-09-23,27.22,87.87,14.9,Barisal
2009-09-24,27.43,92.04,5.74,Barisal
2009-09-25,28.07,87.45,0.31,Barisal
2009-09-26,28.47,85.0,0.01,Barisal
2009-09-27,28.24,87.2,0.04,Barisal
2009-09-28,27.76,88.29,0.36,Barisal
2009-09-29,27.91,90.61,0.92,Barisal
2009-09-30,27.75,90.87,0.28,Barisal
2009-10-01,27.91,89.09,0.04,Barisal
2009-10-02,28.78,84.31,14.31,Barisal
2009-10-03,28.02,87.36,17.38,Barisal
2009-10-04,26.78,93.85,25.72,Barisal
2009-10-05,27.56,91.12,23.42,Barisal
2009-10-06,27.64,91.75,18.88,Barisal
2009-10-07,27.76,92.88,7.58,Barisal
2009-10-08,27.72,92.48,25.32,Barisal
2009-10-09,27.64,86.41,18.13,Barisal
2009-10-10,26.66,80.01,2.83,Barisal
2009-10-11,27.04,77.22,0.28,Barisal
2009-10-12,26.89,80.26,0.0,Barisal
2009-10-13,26.85,82.57,0.0,Barisal
2009-10-14,26.81,83.4,0.02,Barisal
2009-10-15,27.07,83.98,5.55,Barisal
2009-10-16,27.03,87.85,15.43,Barisal
2009-10-17,27.94,83.92,7.63,Barisal
2009-10-18,27.63,82.48,1.3,Barisal
2009-10-19,26.79,80.44,0.39,Barisal
2009-10-20,24.66,76.68,0.0,Barisal
2009-10-21,24.3,78.54,0.0,Barisal
2009-10-22,24.4,82.66,0.0,Barisal
2009-10-23,24.92,80.85,0.0,Barisal
2009-10-24,25.04,81.35,0.0,Barisal
2009-10-25,24.66,84.25,0.0,Barisal
2009-10-26,24.21,84.59,0.0,Barisal
2009-10-27,24.02,84.64,0.0,Barisal
2009-10-28,23.73,88.43,0.0,Barisal
2009-10-29,24.42,86.09,0.0,Barisal
2009-10-30,24.12,85.38,0.0,Barisal
2009-10-31,23.97,85.39,0.0,Barisal
2009-11-01,24.49,83.52,0.0,Barisal
2009-11-02,24.71,87.15,0.0,Barisal
2009-11-03,25.48,82.71,0.0,Barisal
2009-11-04,26.36,76.08,0.0,Barisal
2009-11-05,26.76,72.32,0.0,Barisal
2009-11-06,26.01,81.41,0.0,Barisal
2009-11-07,25.45,84.35,0.0,Barisal
2009-11-08,24.66,83.97,0.0,Barisal
2009-11-09,24.32,83.53,0.0,Barisal
2009-11-10,24.31,78.75,0.0,Barisal
2009-11-11,24.82,76.48,0.0,Barisal
2009-11-12,24.57,81.37,0.0,Barisal
2009-11-13,24.36,80.22,0.0,Barisal
2009-11-14,25.78,77.2,0.01,Barisal
2009-11-15,26.46,80.28,0.52,Barisal
2009-11-16,26.71,81.81,8.84,Barisal
2009-11-17,25.27,86.35,10.3,Barisal
2009-11-18,24.66,83.24,0.91,Barisal
2009-11-19,24.18,83.63,5.68,Barisal
2009-11-20,23.16,81.53,0.15,Barisal
2009-11-21,20.0,76.47,0.0,Barisal
2009-11-22,19.25,68.72,0.0,Barisal
2009-11-23,20.31,77.11,0.0,Barisal
2009-11-24,20.76,81.02,0.0,Barisal
2009-11-25,20.75,83.96,0.0,Barisal
2009-11-26,20.39,81.04,0.0,Barisal
2009-11-27,20.07,80.14,0.0,Barisal
2009-11-28,19.91,80.18,0.0,Barisal
2009-11-29,21.05,71.15,0.0,Barisal
2009-11-30,21.59,63.8,0.0,Barisal
2009-12-01,22.48,61.67,0.0,Barisal
2009-12-02,21.73,70.63,0.0,Barisal
2009-12-03,21.45,74.55,0.0,Barisal
2009-12-04,20.91,79.28,0.0,Barisal
2009-12-05,21.49,77.1,0.0,Barisal
2009-12-06,21.02,75.35,0.0,Barisal
2009-12-07,20.19,73.75,0.0,Barisal
2009-12-08,19.33,76.92,0.0,Barisal
2009-12-09,18.85,79.71,0.0,Barisal
2009-12-10,18.77,81.35,0.0,Barisal
2009-12-11,19.04,78.93,0.0,Barisal
2009-12-12,19.37,79.53,0.0,Barisal
2009-12-13,20.13,77.06,0.0,Barisal
2009-12-14,20.22,74.82,0.0,Barisal
2009-12-15,19.88,78.54,0.0,Barisal
2009-12-16,20.52,76.03,0.0,Barisal
2009-12-17,20.89,74.55,0.0,Barisal
2009-12-18,20.81,77.28,0.0,Barisal
2009-12-19,20.86,81.46,0.01,Barisal
2009-12-20,20.04,83.24,0.0,Barisal
2009-12-21,18.16,73.34,0.0,Barisal
2009-12-22,17.5,77.51,0.0,Barisal
2009-12-23,18.01,80.75,0.0,Barisal
2009-12-24,16.89,75.77,0.0,Barisal
2009-12-25,15.99,73.2,0.0,Barisal
2009-12-26,16.06,73.2,0.0,Barisal
2009-12-27,16.22,74.09,0.0,Barisal
2009-12-28,16.13,76.31,0.0,Barisal
2009-12-29,16.03,71.28,0.0,Barisal
2009-12-30,16.89,71.79,0.0,Barisal
2009-12-31,16.98,77.81,0.0,Barisal
2010-01-01,16.28,79.46,0.0,Barisal
2010-01-02,16.64,80.89,0.0,Barisal
2010-01-03,16.8,80.84,0.0,Barisal
2010-01-04,16.46,72.4,0.0,Barisal
2010-01-05,16.5,76.43,0.0,Barisal
2010-01-06,16.31,76.74,0.0,Barisal
2010-01-07,17.21,75.05,0.0,Barisal
2010-01-08,17.82,74.35,0.0,Barisal
2010-01-09,17.62,70.99,0.0,Barisal
2010-01-10,17.18,69.28,0.0,Barisal
2010-01-11,16.66,69.37,0.0,Barisal
2010-01-12,16.2,69.15,0.0,Barisal
2010-01-13,17.17,69.09,0.0,Barisal
2010-01-14,18.33,71.64,0.0,Barisal
2010-01-15,18.65,73.62,0.0,Barisal
2010-01-16,17.94,71.06,0.0,Barisal
2010-01-17,18.66,72.1,0.0,Barisal
2010-01-18,18.21,74.0,0.0,Barisal
2010-01-19,18.02,71.08,0.0,Barisal
2010-01-20,17.72,72.46,0.0,Barisal
2010-01-21,18.0,72.18,0.0,Barisal
2010-01-22,18.42,69.74,0.0,Barisal
2010-01-23,18.64,66.53,0.0,Barisal
2010-01-24,19.01,67.22,0.0,Barisal
2010-01-25,20.0,59.64,0.0,Barisal
2010-01-26,19.83,57.99,0.0,Barisal
2010-01-27,18.84,63.74,0.0,Barisal
2010-01-28,18.49,60.76,0.0,Barisal
2010-01-29,18.61,59.98,0.0,Barisal
2010-01-30,18.46,59.61,0.0,Barisal
2010-01-31,18.74,60.24,0.0,Barisal
2010-02-01,18.97,59.37,0.0,Barisal
2010-02-02,18.78,55.45,0.0,Barisal
2010-02-03,19.32,56.6,0.0,Barisal
2010-02-04,18.95,54.52,0.0,Barisal
2010-02-05,19.08,52.01,0.0,Barisal
2010-02-06,18.5,52.52,0.0,Barisal
2010-02-07,20.02,52.63,0.0,Barisal
2010-02-08,21.08,55.36,0.0,Barisal
2010-02-09,22.32,62.42,0.0,Barisal
2010-02-10,23.09,59.81,0.0,Barisal
2010-02-11,22.49,61.1,0.0,Barisal
2010-02-12,22.53,51.57,0.0,Barisal
2010-02-13,22.19,54.37,0.0,Barisal
2010-02-14,23.69,57.11,0.0,Barisal
2010-02-15,24.06,60.58,0.01,Barisal
2010-02-16,24.03,55.59,0.07,Barisal
2010-02-17,24.42,62.81,1.4,Barisal
2010-02-18,23.67,61.11,0.03,Barisal
2010-02-19,22.37,45.92,0.0,Barisal
2010-02-20,22.25,45.99,0.0,Barisal
2010-02-21,21.97,48.29,0.0,Barisal
2010-02-22,22.43,49.55,0.0,Barisal
2010-02-23,22.91,52.92,2.9,Barisal
2010-02-24,24.35,61.88,0.17,Barisal
2010-02-25,24.78,77.93,6.8,Barisal
2010-02-26,25.37,67.25,1.71,Barisal
2010-02-27,24.7,51.78,0.0,Barisal
2010-02-28,25.5,49.23,0.0,Barisal
2010-03-01,26.25,54.57,0.0,Barisal
2010-03-02,25.86,56.13,0.0,Barisal
2010-03-03,26.14,73.11,0.0,Barisal
2010-03-04,27.11,70.96,0.0,Barisal
2010-03-05,27.34,74.06,0.0,Barisal
2010-03-06,27.66,74.33,0.0,Barisal
2010-03-07,28.07,71.11,0.0,Barisal
2010-03-08,28.38,60.9,0.0,Barisal
